2012-02-06,20208,Adam,Charlie,Liverpool,14,Tottenham Hotspur,6,Home,4,1,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,13,0,6,60,9,21,0,39,9,7,0,26,3,27,6,52,6,8,3,0,0,2,4,4,0,2,2,0,0,0,1,0,0,1,0,1,0,0,2,3,0,1,2,2,0,2,0,0,0,2,3,0,1,0,2,92,0,0,0,0,0,2,0,0,0,2,9,3,0,1,9,2,4,3,0,0,0,0,0,0,4,14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,1,0,0,21,7,20,27,0,2,0,8,2011,24,2,0
2012-01-14,20208,Adam,Charlie,Liverpool,14,Stoke City,110,Home,4,1,90,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,64,17,0,1,64,11,28,4,36,7,8,1,30,5,26,5,52,8,12,3,0,0,0,6,3,0,0,3,0,0,0,2,1,0,3,0,3,0,0,0,3,0,0,0,3,0,1,6,0,0,0,6,0,3,0,3,91,0,0,0,0,0,0,1,0,0,1,6,7,1,1,5,6,0,0,0,2,1,1,0,0,0,9,3,3,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,8,0,1,0,0,16,13,24,28,1,1,0,8,2011,21,2,0
2012-03-21,20208,Adam,Charlie,Liverpool,14,Queens Park Rangers,52,Away,4,1,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,2,17,5,5,1,12,4,3,0,6,3,8,2,16,4,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,1,0,2,29,0,0,0,0,0,1,0,0,0,1,3,3,1,0,2,3,1,0,0,1,1,0,0,0,1,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,10,0,0,0,0,12,2,5,6,1,0,0,8,2011,7,0,0
2011-12-18,20208,Adam,Charlie,Liverpool,14,Aston Villa,7,Away,4,1,90,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,10,0,0,41,7,28,1,13,6,14,0,20,4,7,3,32,4,9,3,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,3,0,0,0,1,0,1,0,2,70,0,0,0,0,0,0,0,0,0,0,5,7,1,0,4,7,1,0,0,2,0,2,0,1,6,16,5,4,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,0,2,0,0,11,9,16,15,2,2,0,8,2011,8,1,0
2011-12-30,20208,Adam,Charlie,Liverpool,14,Newcastle United,4,Home,4,1,59,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,14,0,0,21,10,11,1,10,9,4,0,9,5,8,5,19,8,2,2,1,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,3,0,1,1,3,4,0,0,0,3,0,2,0,3,42,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,1,0,0,0,0,0,0,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,2,0,0,11,5,8,11,0,2,0,8,2011,13,1,0
2011-11-20,20208,Adam,Charlie,Liverpool,14,Chelsea,8,Away,4,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,18,1,0,35,13,19,6,16,7,11,0,15,9,9,4,32,11,3,2,0,2,0,5,4,0,0,4,0,0,0,2,1,0,2,0,1,0,1,0,3,0,0,0,3,1,2,3,0,0,0,5,0,1,0,1,70,0,0,0,0,0,0,0,0,0,0,7,7,0,1,7,6,3,1,0,2,2,0,0,0,2,16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,8,0,2,0,0,26,10,6,11,0,2,0,8,2011,7,0,0
2011-10-22,20208,Adam,Charlie,Liverpool,14,Norwich City,45,Home,4,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,0,3,46,2,22,0,24,2,7,0,23,1,16,1,41,2,5,0,0,0,1,4,3,0,1,2,0,0,0,3,0,0,3,0,1,0,2,1,1,0,1,1,0,1,0,2,0,0,1,4,0,2,0,2,71,0,0,0,0,0,1,0,0,0,1,10,4,1,0,9,4,2,1,0,2,2,0,0,0,3,16,2,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,19,5,13,16,1,1,0,8,2011,18,2,0
2012-01-21,20208,Adam,Charlie,Liverpool,14,Bolton Wanderers,30,Away,4,1,65,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0,0,22,15,9,3,13,12,4,1,9,4,9,10,21,11,1,4,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,2,48,0,0,0,0,0,0,0,0,0,0,5,6,3,0,2,6,0,0,0,1,0,1,0,0,2,6,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,1,0,0,23,5,6,5,0,2,0,8,2011,10,2,0
2011-11-27,20208,Adam,Charlie,Liverpool,14,Manchester City,43,Home,4,1,90,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,46,19,0,2,43,13,22,3,21,10,12,1,19,4,12,8,32,11,11,2,1,0,3,6,8,0,3,3,2,0,0,2,2,1,3,0,2,1,1,2,3,0,1,2,2,1,0,2,0,0,3,4,0,1,0,3,84,0,0,0,0,0,2,0,0,0,2,6,8,1,0,5,8,1,1,0,2,1,1,0,0,3,13,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,10,0,2,0,0,18,11,17,19,2,1,0,8,2011,19,1,0
2011-10-01,20208,Adam,Charlie,Liverpool,14,Everton,11,Away,4,1,67,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,11,0,4,35,6,11,0,24,6,4,0,17,1,14,5,26,3,9,3,0,0,1,5,4,0,1,3,0,0,0,0,0,0,2,0,2,0,0,1,3,0,0,1,3,0,0,1,0,0,1,4,0,1,0,2,52,0,0,0,0,0,1,0,0,0,1,5,3,2,0,3,3,1,1,0,1,1,0,0,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,8,0,0,0,0,10,3,15,19,0,0,0,8,2011,17,0,0
